Date,Commodity,Unit,Minimum,Maximum,Average
2026-03-27,Pomegranate,KG,300.0,350.0,325.0
2026-03-27,Cucumber(Local),KG,40.0,50.0,45.0
2026-03-27,Grapes(Black),KG,330.0,350.0,340.0
2026-03-27,Orange(Indian),KG,130.0,150.0,140.0
2026-03-27,Water Melon(Green),KG,40.0,50.0,45.0
2026-03-27,Pineapple,1 Pc,150.0,160.0,155.0
2026-03-27,Grapes(Green),KG,200.0,220.0,210.0
2026-03-27,Apple(Jholey),KG,200.0,250.0,225.0
2026-03-27,Red Cabbbage,KG,50.0,60.0,53.33
2026-03-27,Tofu,KG,130.0,150.0,140.0
2026-03-27,Bamboo Shoot,KG,110.0,130.0,120.0
2026-03-27,Tamarind,KG,170.0,180.0,175.0
2026-03-27,Turnip A,KG,40.0,50.0,45.0
2026-03-27,Mint,KG,100.0,120.0,110.0
2026-03-27,Fennel Leaf,KG,100.0,110.0,105.0
2026-03-27,Parsley,KG,150.0,200.0,175.0
2026-03-27,Celery,KG,100.0,120.0,110.0
2026-03-27,Knolkhol,KG,50.0,60.0,55.0
2026-03-27,Lettuce,KG,50.0,60.0,55.0
2026-03-27,Cucumber(Hybrid),KG,20.0,30.0,25.0
2026-03-27,Gundruk,KG,300.0,320.0,310.0
2026-03-27,Cucumber(LocalCross),Kg,35.0,45.0,40.0
2026-03-27,Chilli Green(Bullet),KG,90.0,110.0,100.0
2026-03-27,Pear(Chinese),KG,220.0,250.0,235.0
2026-03-27,Fish Fresh(Chhadi),KG,230.0,250.0,240.0
2026-03-27,Fish Fresh(Bachuwa),KG,270.0,280.0,275.0
2026-03-27,Fish Fresh(Rahu),KG,320.0,350.0,335.0
2026-03-27,Fish Dry,KG,800.0,1000.0,900.0
2026-03-27,Clive Green,KG,50.0,60.0,55.0
2026-03-27,Clive Dry,KG,100.0,120.0,110.0
2026-03-27,Garlic Dry Nepali,KG,180.0,200.0,190.0
2026-03-27,Garlic Dry Chinese,KG,230.0,250.0,240.0
2026-03-27,Coriander Green,KG,60.0,80.0,70.0
2026-03-27,Garlic Green,KG,50.0,60.0,55.0
2026-03-27,Capsicum,KG,90.0,100.0,95.0
2026-03-27,Chilli Green(Akbare),KG,700.0,800.0,750.0
2026-03-27,Chilli Green(Machhe),KG,70.0,80.0,75.0
2026-03-27,Chilli Green,KG,100.0,120.0,110.0
2026-03-27,Chilli Dry,KG,380.0,420.0,400.0
2026-03-27,Ginger,KG,85.0,100.0,91.67
2026-03-27,Amla,KG,170.0,180.0,175.0
2026-03-27,Avocado,KG,300.0,400.0,350.0
2026-03-27,Kiwi,KG,300.0,400.0,350.0
2026-03-27,Strawberry,KG,250.0,330.0,290.0
2026-03-27,Kinnow,KG,110.0,130.0,120.0
2026-03-27,Papaya(Indian),KG,90.0,110.0,100.0
2026-03-27,Papaya(Nepali),KG,60.0,70.0,65.0
2026-03-27,Jack Fruit,KG,100.0,120.0,110.0
2026-03-27,Bauhania flower,KG,180.0,220.0,200.0
2026-03-27,Drumstick,KG,100.0,120.0,110.0
2026-03-27,Broccoli,KG,90.0,110.0,100.0
2026-03-27,French Bean(Rajma),KG,80.0,90.0,85.0
2026-03-27,French Bean(Hybrid),KG,90.0,110.0,100.0
2026-03-27,French Bean(Local),KG,110.0,120.0,115.0
2026-03-27,Green Peas,KG,40.0,50.0,45.25
2026-03-27,Cow pea(Long),KG,120.0,140.0,133.33
2026-03-27,Brinjal Round,KG,60.0,70.0,65.0
2026-03-27,Brinjal Long,KG,50.0,60.0,55.0
2026-03-27,Raddish White(Hybrid),KG,20.0,30.0,26.0
2026-03-27,Raddish White(Local),KG,15.0,20.0,17.5
2026-03-27,Cauli Terai,KG,55.0,70.0,62.5
2026-03-27,Cauli Local(Jyapu),KG,80.0,100.0,90.0
2026-03-27,Cauli Local,KG,70.0,80.0,75.0
2026-03-27,Cabbage,KG,18.0,25.0,21.5
2026-03-27,Cabbage(Local),KG,22.0,30.0,26.0
2026-03-27,Carrot(Terai),KG,16.0,30.0,22.75
2026-03-27,Carrot(Local),KG,20.0,35.0,27.5
2026-03-27,Onion Dry (Indian),KG,34.0,36.0,35.0
2026-03-27,Potato Red(Indian),KG,20.0,22.0,21.0
2026-03-27,Potato Red,KG,15.0,20.0,17.5
2026-03-27,Tomato Small(Terai),KG,40.0,50.0,45.0
2026-03-27,Tomato Small(Indian),KG,20.0,40.0,30.0
2026-03-27,Tomato Small(Local),KG,25.0,35.0,30.0
2026-03-27,Tomato Big(Indian),KG,70.0,80.0,75.0
2026-03-27,Sword Bean,KG,70.0,80.0,75.0
2026-03-27,Bitter Gourd,KG,120.0,150.0,136.0
2026-03-27,Sugarbeet,KG,50.0,60.0,55.0
2026-03-27,Pointed Gourd(Terai),KG,80.0,90.0,85.0
2026-03-27,Bottle Gourd,KG,90.0,100.0,95.0
